YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
87 01 11 22 130 10.7 13.5 03.90 09.10 07.10 999 0978.0  03.1  02.8 999.0 99.0
87 01 11 23 133 10.1 12.7 03.80 09.10 07.10 999 0977.3  03.2  02.9 999.0 99.0
87 01 12 00 136 10.1 12.5 04.20 09.10 07.40 999 0976.1  03.2  02.9 999.0 99.0
87 01 12 01 138 09.5 11.8 03.80 09.10 07.50 999 0975.0  02.8  02.9 999.0 99.0
87 01 12 02 151 10.8 13.2 04.10 09.10 07.90 999 0974.3  03.2  02.9 999.0 99.0
87 01 12 03 150 11.8 14.2 04.00 10.00 07.50 999 0973.8  02.6  02.9 999.0 99.0
87 01 12 04 147 13.9 17.4 04.20 10.00 07.80 999 0972.6  02.0  02.9 999.0 99.0
87 01 12 05 173 17.5 22.9 04.60 10.00 07.40 999 0972.0  01.5  02.9 999.0 99.0
87 01 12 06 187 12.4 17.1 04.90 10.00 07.80 999 0974.3  01.6  02.9 999.0 99.0
87 01 12 07 178 12.5 16.0 05.20 10.00 08.20 999 0975.1  02.5  02.9 999.0 99.0
87 01 12 08 168 12.4 15.8 05.20 10.00 08.40 999 0976.0  02.6  02.9 999.0 99.0
87 01 12 09 175 09.6 12.4 04.70 10.00 08.20 999 0976.3  02.5  02.9 999.0 99.0
87 01 12 10 161 08.5 10.2 05.00 10.00 08.50 999 0976.2  02.4  02.9 999.0 99.0
87 01 12 11 148 07.1 08.5 04.50 10.00 08.40 999 0976.2  02.4  02.9 999.0 99.0
87 01 12 12 147 06.1 07.6 04.50 11.10 08.40 999 0975.9  02.2  02.9 999.0 99.0
87 01 12 13 125 04.1 05.3 04.20 10.00 08.40 999 0975.4  02.1  02.9 999.0 99.0
87 01 12 14 105 02.5 03.8 04.10 11.10 08.20 999 0974.6  02.0  02.9 999.0 99.0
87 01 12 15 062 02.1 03.5 03.90 10.00 08.40 999 0973.6  02.0  02.9 999.0 99.0
87 01 12 16 031 04.9 06.8 04.30 10.00 08.90 999 0972.2  01.9  02.8 999.0 99.0
87 01 12 17 334 06.4 08.2 03.70 10.00 08.50 999 0970.3  02.0  02.8 999.0 99.0
87 01 12 18 356 08.9 11.2 04.00 10.00 08.60 999 0968.7  02.0  02.8 999.0 99.0
87 01 12 19 358 10.6 13.2 03.60 11.10 08.10 999 0967.5  02.1  02.9 999.0 99.0
87 01 12 20 354 12.3 15.2 03.50 10.00 07.50 999 0965.9  02.2  02.8 999.0 99.0
87 01 12 21 337 12.4 16.0 03.70 10.00 07.40 999 0964.8  00.8  02.8 999.0 99.0
87 01 12 22 329 13.7 16.7 03.50 10.00 07.00 999 0963.2  00.6  02.8 999.0 99.0
87 01 12 23 307 14.4 18.4 03.40 12.50 06.80 999 0961.1  00.5  02.8 999.0 99.0
87 01 13 00 309 16.3 21.0 03.50 06.30 06.60 999 0959.2  00.7  02.8 999.0 99.0
87 01 13 01 310 16.2 20.9 03.90 07.10 06.80 999 0957.4  00.7  02.8 999.0 99.0
87 01 13 02 305 15.6 19.8 04.20 07.10 06.80 999 0956.4  01.0  02.8 999.0 99.0
87 01 13 03 303 15.3 20.7 04.30 07.70 07.30 999 0955.8  00.9  02.8 999.0 99.0
87 01 13 04 297 16.1 21.6 04.30 07.70 07.10 999 0955.0  00.8  02.9 999.0 99.0
87 01 13 05 290 15.4 21.6 04.50 08.30 07.20 999 0954.9  00.7  02.9 999.0 99.0
87 01 13 06 284 16.7 22.5 04.60 07.70 07.20 999 0954.7  00.5  02.9 999.0 99.0
87 01 13 07 278 16.8 23.2 99.00 99.00 99.00 999 0954.9  00.4  02.9 999.0 99.0
87 01 13 08 274 17.7 23.0 05.10 10.00 07.50 999 0955.6  00.4  02.9 999.0 99.0
87 01 13 09 270 17.3 23.9 04.80 09.10 07.60 999 0956.6  00.4  02.9 999.0 99.0
87 01 13 10 268 17.5 23.3 05.30 10.00 07.80 999 0958.0  00.3  02.9 999.0 99.0
87 01 13 11 266 17.1 23.1 05.40 09.10 07.40 999 0959.6 -00.2  02.9 999.0 99.0
87 01 13 12 257 16.4 22.4 05.00 09.10 07.50 999 0961.1 -00.4  02.9 999.0 99.0
87 01 13 13 258 17.1 23.0 05.70 09.10 08.00 999 0962.3 -00.4  03.0 999.0 99.0
87 01 13 14 254 16.7 22.2 05.60 10.00 08.20 999 0964.0 -00.5  03.0 999.0 99.0
87 01 13 15 255 16.3 24.0 06.20 10.00 08.20 999 0965.6 -00.5  02.9 999.0 99.0
87 01 13 16 257 16.6 24.5 06.10 10.00 08.20 999 0967.1 -00.2  03.0 999.0 99.0
87 01 13 17 261 16.9 22.7 07.00 10.00 08.60 999 0969.1 -00.1  03.0 999.0 99.0
87 01 13 18 266 17.0 23.0 05.80 11.10 08.10 999 0971.7 -00.2  02.9 999.0 99.0
87 01 13 19 259 15.3 20.9 05.90 11.10 08.20 999 0973.8  00.0  02.9 999.0 99.0
87 01 13 20 268 14.4 19.0 06.10 11.10 08.60 999 0976.0  00.2  03.0 999.0 99.0
87 01 13 21 263 12.7 17.1 05.30 10.00 08.10 999 0978.2  00.3  03.0 999.0 99.0
87 01 13 22 257 11.7 15.3 05.40 11.10 08.30 999 0979.8  00.6  03.0 999.0 99.0
87 01 13 23 231 11.0 14.8 04.90 10.00 08.30 999 0981.2 -00.9  02.9 999.0 99.0
87 01 14 00 231 12.7 17.7 05.30 11.10 08.50 999 0981.6  00.4  02.9 999.0 99.0
87 01 14 01 233 12.2 17.5 05.30 11.10 08.20 999 0982.4  00.1  02.9 999.0 99.0
87 01 14 02 237 10.9 14.9 05.10 11.10 08.10 999 0983.3 -00.2  02.9 999.0 99.0
87 01 14 03 225 09.4 12.5 04.50 10.00 07.80 999 0984.3 -00.3  02.9 999.0 99.0
87 01 14 04 219 09.2 12.5 04.70 10.00 08.20 999 0984.7  00.2  02.9 999.0 99.0
87 01 14 05 212 07.6 10.1 04.60 10.00 08.40 999 0984.6  00.3  02.9 999.0 99.0
87 01 14 06 171 08.9 11.5 04.50 10.00 08.20 999 0984.5  00.2  02.9 999.0 99.0
87 01 14 07 170 04.8 06.2 03.90 10.00 07.90 999 0984.5 -00.1  02.9 999.0 99.0
87 01 14 08 155 10.2 13.6 03.50 10.00 08.20 999 0983.2  01.1  02.9 999.0 99.0
87 01 14 09 144 10.9 13.5 03.40 10.00 07.70 999 0982.6  00.4  02.9 999.0 99.0
87 01 14 10 147 09.1 11.0 03.50 10.00 07.30 999 0981.9  01.3  03.0 999.0 99.0
87 01 14 11 143 09.7 11.4 03.20 10.00 07.30 999 0981.2  01.4  03.0 999.0 99.0
87 01 14 12 127 10.0 12.6 03.50 10.00 07.40 999 0980.3  00.8  03.0 999.0 99.0
87 01 14 13 130 10.5 14.9 03.00 10.00 06.90 999 0978.9 -00.1  03.0 999.0 99.0
87 01 14 14 119 09.8 12.5 02.80 09.10 07.00 999 0977.5  01.0  03.0 999.0 99.0
87 01 14 15 111 10.8 14.7 02.80 09.10 06.80 999 0976.0  00.9  03.0 999.0 99.0
87 01 14 16 111 11.6 14.7 02.60 09.10 06.50 999 0974.7  01.6  03.0 999.0 99.0
87 01 14 17 115 11.1 14.5 03.00 07.10 06.40 999 0973.4  00.7  03.0 999.0 99.0
87 01 14 18 098 12.7 15.9 03.10 07.70 06.60 999 0971.6  00.9  03.0 999.0 99.0
87 01 14 19 094 13.4 16.3 03.40 07.70 06.60 999 0970.1  01.0  02.9 999.0 99.0
87 01 14 20 088 14.2 18.1 03.80 08.30 07.10 999 0968.7  00.9  02.9 999.0 99.0
87 01 14 21 089 15.3 19.8 04.50 09.10 07.30 999 0967.3  01.2  03.0 999.0 99.0
87 01 14 22 084 14.7 19.6 04.60 10.00 07.40 999 0965.7  01.0  03.0 999.0 99.0
87 01 14 23 082 14.5 17.8 05.40 10.00 07.90 999 0964.1  01.2  03.0 999.0 99.0
87 01 15 00 079 14.0 17.8 05.60 11.10 08.20 999 0962.4  01.7  03.0 999.0 99.0
87 01 15 01 074 12.5 17.4 06.00 12.50 08.80 999 0961.3  01.8  03.0 999.0 99.0
87 01 15 02 069 11.8 16.3 06.60 12.50 09.10 999 0960.2  01.5  03.0 999.0 99.0
87 01 15 03 073 12.0 17.6 06.30 12.50 09.20 999 0959.3  01.9  03.0 999.0 99.0
87 01 15 04 071 12.3 16.1 06.80 12.50 09.50 999 0958.7  02.0  03.0 999.0 99.0
87 01 15 05 067 10.9 14.0 06.60 12.50 09.80 999 0958.2  01.8  03.0 999.0 99.0
87 01 15 06 084 09.9 12.4 06.10 14.30 09.60 999 0957.8  02.3  03.0 999.0 99.0
87 01 15 07 091 07.0 09.1 05.80 12.50 09.20 999 0957.8  02.9  02.9 999.0 99.0
87 01 15 08 101 05.7 07.0 06.10 12.50 09.60 999 0957.8  03.1  03.0 999.0 99.0
87 01 15 09 094 05.1 06.5 06.10 14.30 10.00 999 0958.1  03.2  03.0 999.0 99.0
87 01 15 10 098 05.0 06.5 05.90 14.30 09.60 999 0958.2  03.1  03.0 999.0 99.0
87 01 15 11 093 03.7 05.2 05.80 14.30 09.50 999 0958.2  03.0  03.0 999.0 99.0
87 01 15 12 089 06.5 08.1 05.60 12.50 09.60 999 0958.0  02.6  03.0 999.0 99.0
87 01 15 13 091 03.5 04.8 05.70 12.50 09.50 999 0958.0  02.3  03.0 999.0 99.0
87 01 15 14 093 02.7 04.2 05.20 12.50 09.20 999 0957.9  02.0  03.0 999.0 99.0
87 01 15 15 079 01.7 02.8 05.70 12.50 09.80 999 0957.9  02.2  03.0 999.0 99.0
87 01 15 16 063 01.9 03.0 04.80 12.50 09.20 999 0957.8  02.7  03.0 999.0 99.0
87 01 15 17 051 02.3 03.7 04.70 12.50 08.90 999 0957.7  02.8  03.0 999.0 99.0
87 01 15 18 059 03.1 04.7 04.40 12.50 09.20 999 0957.7  02.7  03.0 999.0 99.0
87 01 15 19 103 02.8 04.0 04.60 12.50 09.70 999 0957.9  02.8  03.0 999.0 99.0
87 01 15 20 141 01.9 03.2 04.60 14.30 10.00 999 0958.3  02.8  03.0 999.0 99.0
87 01 15 21 152 01.2 02.1 04.70 12.50 09.90 999 0958.6  02.5  03.0 999.0 99.0
87 01 15 22 201 00.3 01.0 04.60 14.30 10.20 999 0958.8  02.6  03.0 999.0 99.0
87 01 15 23 300 00.9 01.7 04.40 14.30 09.70 999 0958.9  02.6  03.0 999.0 99.0
87 01 16 00 322 01.9 02.7 04.50 12.50 09.60 999 0959.0  02.5  03.0 999.0 99.0
87 01 16 01 274 02.4 03.2 04.40 12.50 09.30 999 0959.2  02.7  03.0 999.0 99.0
87 01 16 02 296 01.4 02.9 04.70 12.50 09.70 999 0959.3  02.6  03.0 999.0 99.0
87 01 16 03 268 03.9 05.3 04.60 14.30 09.80 999 0959.7  02.6  03.0 999.0 99.0
87 01 16 04 258 04.0 07.2 04.70 16.70 09.80 999 0960.3  02.3  03.0 999.0 99.0
87 01 16 05 265 06.7 08.3 04.30 12.50 09.60 999 0960.9  01.6  03.0 999.0 99.0
87 01 16 06 257 08.7 11.7 04.10 14.30 09.60 999 0961.2  01.6  03.0 999.0 99.0
87 01 16 07 248 09.2 13.7 04.30 16.70 09.00 999 0961.7  01.4  03.0 999.0 99.0
87 01 16 08 229 09.9 14.1 04.70 14.30 09.10 999 0962.1  01.1  03.0 999.0 99.0
87 01 16 09 216 10.2 13.7 04.40 14.30 09.00 999 0962.1  01.4  03.0 999.0 99.0
87 01 16 10 217 10.6 14.0 04.40 11.10 08.50 999 0962.0  01.4  03.0 999.0 99.0
87 01 16 11 223 10.4 14.2 04.50 11.10 08.40 999 0962.3  01.9  03.0 999.0 99.0
87 01 16 12 222 11.3 14.9 04.30 10.00 08.00 999 0962.6  01.7  03.0 999.0 99.0
87 01 16 13 220 11.0 14.8 04.10 10.00 07.80 999 0963.1  01.6  03.0 999.0 99.0
87 01 16 14 215 11.3 14.0 04.20 10.00 07.90 999 0963.5  01.5  02.9 999.0 99.0
87 01 16 15 237 10.8 15.7 04.20 10.00 08.10 999 0964.0  01.4  02.8 999.0 99.0
87 01 16 16 235 12.5 16.8 04.30 10.00 08.10 999 0964.9  00.8  02.8 999.0 99.0
87 01 16 17 227 10.3 13.6 04.20 08.30 07.70 999 0966.1  00.8  02.8 999.0 99.0
87 01 16 18 230 08.9 11.6 04.10 10.00 08.10 999 0966.9  00.2  02.8 999.0 99.0
87 01 16 19 221 08.1 10.6 04.00 10.00 08.00 999 0967.7  00.3  02.9 999.0 99.0
87 01 16 20 243 07.8 10.3 03.90 10.00 08.10 999 0968.7  00.2  02.9 999.0 99.0
87 01 16 21 239 07.7 10.8 03.80 09.10 07.80 999 0969.5  00.4  02.9 999.0 99.0
87 01 16 22 252 08.1 10.2 03.90 12.50 08.20 999 0970.2  00.8  02.8 999.0 99.0
87 01 16 23 231 07.7 09.9 03.50 14.30 07.70 999 0970.7  00.4  02.8 999.0 99.0
87 01 17 00 244 08.3 11.3 03.80 10.00 07.80 999 0971.3 -00.7  02.8 999.0 99.0
87 01 17 01 233 08.8 11.0 03.50 10.00 07.60 999 0971.4  00.4  02.8 999.0 99.0
87 01 17 02 213 09.0 11.5 03.70 10.00 07.80 999 0971.9  00.5  02.8 999.0 99.0
87 01 17 03 209 09.8 12.3 03.80 10.00 07.90 999 0972.4  00.7  02.8 999.0 99.0
87 01 17 04 205 10.2 13.9 03.60 10.00 07.50 999 0973.1  00.1  02.8 999.0 99.0
87 01 17 05 196 10.6 14.8 03.80 12.50 07.80 999 0973.7  00.2  02.8 999.0 99.0
87 01 17 06 192 10.8 14.2 04.00 10.00 07.60 999 0974.4  00.4  02.8 999.0 99.0
87 01 17 07 193 11.9 15.0 04.00 10.00 07.90 999 0975.0  00.4  02.8 999.0 99.0
87 01 17 08 194 11.4 15.0 04.00 11.10 07.50 999 0975.8  00.3  02.8 999.0 99.0
87 01 17 09 198 12.4 16.6 03.80 10.00 07.50 999 0976.1  00.5  02.8 999.0 99.0
87 01 17 10 200 11.7 14.8 04.10 10.00 07.60 999 0977.3 -00.4  02.8 999.0 99.0
87 01 17 11 198 11.8 15.6 03.80 11.10 07.70 999 0977.8  00.2  02.8 999.0 99.0
87 01 17 12 204 11.9 15.4 04.00 08.30 07.40 999 0978.3 -00.3  02.8 999.0 99.0
87 01 17 13 196 11.3 14.3 03.70 10.00 07.50 999 0978.8  00.6  02.8 999.0 99.0
87 01 17 14 189 12.0 15.2 03.70 11.10 07.40 999 0979.2  00.1  02.8 999.0 99.0
87 01 17 15 181 12.3 16.6 03.60 11.10 07.40 999 0979.4  00.2  02.8 999.0 99.0
87 01 17 16 169 13.3 16.7 03.80 09.10 07.40 999 0979.3 -00.1  02.8 999.0 99.0
87 01 17 17 234 09.2 13.5 03.80 10.00 07.30 999 0979.7  00.5  02.8 999.0 99.0
87 01 17 18 235 11.0 15.0 03.80 09.10 07.20 999 0980.5  00.4  02.8 999.0 99.0
87 01 17 19 233 12.2 17.2 03.90 09.10 07.40 999 0981.7  00.5  02.8 999.0 99.0
87 01 17 20 231 12.3 15.9 03.90 11.10 07.20 999 0982.5  01.0  02.8 999.0 99.0
87 01 17 21 229 12.9 17.1 03.90 11.10 07.20 999 0983.7  00.3  02.8 999.0 99.0
87 01 17 22 229 11.2 15.6 04.00 09.10 07.20 999 0984.9 -00.1  02.8 999.0 99.0
87 01 17 23 222 11.8 15.1 03.90 10.00 07.20 999 0985.5  00.7  02.8 999.0 99.0
87 01 18 00 217 12.4 16.6 04.00 09.10 07.30 999 0986.1  00.5  02.8 999.0 99.0
87 01 18 01 213 12.4 16.1 04.20 10.00 07.50 999 0986.8  00.4  02.8 999.0 99.0
87 01 18 02 216 12.6 17.1 04.10 10.00 07.40 999 0987.7  00.1  02.8 999.0 99.0
87 01 18 03 222 12.6 16.8 04.70 10.00 07.70 999 0988.6  00.3  02.8 999.0 99.0
87 01 18 04 209 12.5 16.6 04.40 10.00 07.70 999 0989.5  00.3  02.8 999.0 99.0
87 01 18 05 206 11.5 15.6 04.10 10.00 07.60 999 0990.4  00.4  02.8 999.0 99.0
87 01 18 06 211 12.2 16.6 04.30 10.00 07.50 999 0991.2  00.1  02.8 999.0 99.0
87 01 18 07 218 11.4 14.7 04.30 10.00 07.70 999 0992.2  00.4  02.8 999.0 99.0
87 01 18 08 222 10.7 14.5 03.80 10.00 07.40 999 0993.2  00.1  02.8 999.0 99.0
87 01 18 09 232 10.8 13.9 03.90 10.00 07.30 999 0993.9 -00.1  02.8 999.0 99.0
87 01 18 10 228 10.6 13.7 03.50 09.10 07.00 999 0994.6  00.2  02.8 999.0 99.0
87 01 18 11 201 09.9 15.7 03.50 11.10 07.20 999 0995.3 -00.6  02.8 999.0 99.0
87 01 18 12 220 09.1 11.7 03.40 10.00 07.40 999 0995.7 -00.1  02.8 999.0 99.0
87 01 18 13 212 09.9 12.8 03.20 10.00 07.40 999 0995.9 -00.1  02.8 999.0 99.0
87 01 18 14 206 08.6 11.6 03.10 10.00 07.10 999 0996.3 -00.1  02.8 999.0 99.0
87 01 18 15 194 07.1 08.8 03.20 10.00 07.50 999 0996.6 -00.3  02.8 999.0 99.0
87 01 18 16 160 06.5 07.7 03.00 11.10 07.70 999 0996.7 -00.5  02.8 999.0 99.0
87 01 18 17 163 06.8 10.6 02.90 10.00 07.40 999 0996.6 -01.5  02.8 999.0 99.0
87 01 18 18 173 05.6 07.0 02.90 09.10 07.30 999 0996.7 -01.0  02.7 999.0 99.0
87 01 18 19 174 06.3 08.1 02.50 09.10 07.30 999 0996.7 -00.2  02.7 999.0 99.0
87 01 18 20 171 07.8 11.6 03.00 11.10 07.70 999 0996.8 -00.1  02.8 999.0 99.0
87 01 18 21 203 05.3 07.1 02.50 12.50 07.40 999 0996.9 -00.1  02.8 999.0 99.0
87 01 18 22 165 04.4 05.3 02.50 09.10 07.20 999 0997.1 -00.7  02.8 999.0 99.0
87 01 18 23 203 02.9 04.0 02.40 11.10 07.20 999 0997.2 -00.3  02.8 999.0 99.0
87 01 19 00 204 03.0 04.0 02.40 12.50 07.50 999 0997.0 -01.0  02.8 999.0 99.0
87 01 19 01 151 02.6 04.0 02.30 12.50 08.00 999 0996.6 -01.1  02.8 999.0 99.0
87 01 19 02 116 04.9 06.2 02.40 12.50 08.20 999 0996.0 -00.7  02.8 999.0 99.0
87 01 19 03 145 05.3 06.4 02.50 12.50 08.00 999 0995.6 -00.4  02.8 999.0 99.0
87 01 19 04 126 05.4 06.5 02.30 12.50 08.00 999 0995.2  00.3  02.8 999.0 99.0
87 01 19 05 124 07.5 10.3 02.20 11.10 07.80 999 0994.6  00.8  02.8 999.0 99.0
87 01 19 06 119 07.4 09.0 02.30 12.50 07.10 999 0994.1  00.4  02.8 999.0 99.0
87 01 19 07 117 07.6 08.9 02.10 11.10 07.00 999 0993.6  00.8  02.8 999.0 99.0
87 01 19 08 125 08.4 10.1 02.10 12.50 06.80 999 0993.1  00.8  02.8 999.0 99.0
87 01 19 09 125 08.5 11.3 02.00 11.10 06.70 999 0992.6  00.8  02.8 999.0 99.0
87 01 19 10 117 09.4 11.6 02.00 11.10 06.40 999 0991.9  01.3  02.9 999.0 99.0
87 01 19 11 117 09.7 11.8 02.10 11.10 06.10 999 0991.5  01.6  02.9 999.0 99.0
87 01 19 12 114 09.7 11.6 02.10 05.90 06.20 999 0991.1  01.4  02.8 999.0 99.0
87 01 19 13 105 10.0 12.4 02.10 06.30 06.10 999 0990.6  01.5  02.9 999.0 99.0
87 01 19 14 098 09.2 11.3 02.10 06.70 06.10 999 0990.2  01.3  02.9 999.0 99.0
87 01 19 15 091 09.5 11.7 02.30 06.70 06.10 999 0989.9  01.4  02.9 999.0 99.0
87 01 19 16 086 09.6 11.7 02.20 06.70 06.00 999 0989.6  01.3  02.9 999.0 99.0
87 01 19 17 077 08.4 10.6 02.20 07.10 05.90 999 0989.2  01.2  02.9 999.0 99.0
87 01 19 18 070 09.1 10.7 02.20 07.10 06.00 999 0989.0  01.2  02.9 999.0 99.0
87 01 19 19 076 07.5 09.7 02.10 07.70 05.90 999 0989.1  00.9  02.9 999.0 99.0
87 01 19 20 083 09.4 11.7 02.20 07.70 05.90 999 0989.0  02.1  02.9 999.0 99.0
87 01 19 21 085 09.5 11.5 02.30 07.70 06.00 999 0989.2  01.5  02.8 999.0 99.0
87 01 19 22 070 07.5 10.2 02.30 08.30 06.10 999 0989.4  01.0  02.9 999.0 99.0
87 01 19 23 078 07.3 08.8 02.50 08.30 06.50 999 0989.5  02.0  02.9 999.0 99.0
87 01 20 00 100 08.7 10.7 02.90 08.30 06.50 999 0989.7  01.6  02.9 999.0 99.0
87 01 20 01 071 06.9 09.7 03.00 08.30 06.80 999 0989.6  01.9  02.9 999.0 99.0
87 01 20 02 091 09.6 11.4 03.20 09.10 06.80 999 0989.6  01.6  02.9 999.0 99.0
87 01 20 03 068 10.6 13.7 03.30 09.10 06.90 999 0989.8  01.6  02.9 999.0 99.0
87 01 20 04 074 08.7 13.2 03.10 09.10 06.80 999 0990.4  01.8  02.9 999.0 99.0
87 01 20 05 057 10.8 13.9 03.30 10.00 07.00 999 0990.8  01.7  02.9 999.0 99.0
87 01 20 06 057 12.1 14.8 03.40 10.00 06.90 999 0991.1  01.1  02.9 999.0 99.0
87 01 20 07 046 09.8 14.7 03.50 09.10 06.90 999 0991.4  00.9  02.8 999.0 99.0
87 01 20 08 061 11.5 14.4 03.50 10.00 07.00 999 0991.9  01.8  02.8 999.0 99.0
87 01 20 09 061 12.1 16.1 03.90 10.00 07.10 999 0992.7  01.6  02.8 999.0 99.0
87 01 20 10 052 10.3 14.4 04.00 10.00 07.50 999 0993.4  01.6  02.8 999.0 99.0
87 01 20 11 047 10.5 13.7 03.90 10.00 07.40 999 0994.0  01.6  02.8 999.0 99.0
87 01 20 12 036 10.0 12.7 03.70 10.00 07.40 999 0994.7  01.5  02.8 999.0 99.0
87 01 20 13 029 09.0 12.4 03.90 10.00 07.50 999 0995.3  01.3  02.8 999.0 99.0
87 01 20 14 029 09.9 12.9 03.80 10.00 07.40 999 0995.7  01.0  02.8 999.0 99.0
87 01 20 15 025 10.1 13.0 04.10 10.00 08.10 999 0996.4  01.2  02.8 999.0 99.0
87 01 20 16 015 09.0 12.2 03.70 11.10 07.50 999 0997.0  01.0  02.8 999.0 99.0
87 01 20 17 018 09.7 12.7 03.80 10.00 07.60 999 0997.5  01.0  02.8 999.0 99.0
87 01 20 18 024 07.7 11.0 03.70 10.00 07.60 999 0998.2  00.2  02.8 999.0 99.0
87 01 20 19 345 07.9 09.8 03.60 11.10 07.30 999 0998.7  00.0  02.8 999.0 99.0
87 01 20 20 003 08.9 12.2 03.80 11.10 07.80 999 0999.3  00.3  02.8 999.0 99.0
87 01 20 21 359 08.6 12.2 03.50 10.00 07.30 999 0999.9 -00.2  02.8 999.0 99.0
87 01 20 22 347 08.5 11.2 03.30 10.00 07.30 999 1000.2 -00.3  02.8 999.0 99.0
87 01 20 23 352 08.8 12.0 03.00 10.00 07.20 999 1000.3 -00.6  02.8 999.0 99.0
87 01 21 00 346 07.4 09.1 03.30 10.00 07.20 999 1000.5 -00.8  02.8 999.0 99.0
87 01 21 01 338 06.8 09.4 03.30 10.00 07.40 999 1000.6 -00.6  02.8 999.0 99.0
87 01 21 02 332 07.8 10.2 03.00 10.00 07.40 999 1000.2 -00.8  02.8 999.0 99.0
87 01 21 03 327 06.5 09.0 03.20 10.00 07.40 999 1000.5 -00.8  02.8 999.0 99.0
87 01 21 04 324 07.6 09.2 03.20 10.00 07.70 999 1000.4 -00.8  02.8 999.0 99.0
87 01 21 05 330 06.3 08.1 03.20 10.00 07.70 999 1000.7 -00.8  02.8 999.0 99.0
87 01 21 06 354 06.2 08.3 03.40 10.00 08.20 999 1000.8 -01.0  02.8 999.0 99.0
87 01 21 07 009 08.8 11.0 03.40 10.00 08.10 999 1000.7 -00.7  02.8 999.0 99.0
87 01 21 08 357 08.6 10.6 03.70 10.00 08.00 999 1001.0 -01.1  02.8 999.0 99.0
87 01 21 09 007 09.4 11.5 03.90 10.00 08.10 999 1000.8 -01.0  02.8 999.0 99.0
87 01 21 10 349 09.0 11.4 04.10 10.00 08.10 999 1000.8 -01.0  02.8 999.0 99.0
87 01 21 11 356 05.9 08.8 03.90 10.00 08.00 999 1001.0 -01.1  02.8 999.0 99.0
87 01 21 12 357 09.0 11.2 03.60 10.00 07.70 999 1000.4 -01.2  02.7 999.0 99.0
87 01 21 13 335 05.3 07.8 03.70 10.00 08.00 999 1000.2 -01.1  02.7 999.0 99.0
87 01 21 14 349 06.3 09.4 04.10 10.00 08.60 999 0999.6 -01.2  02.8 999.0 99.0
87 01 21 15 354 05.0 06.5 04.10 10.00 08.50 999 0999.6 -03.0  02.8 999.0 99.0
87 01 21 16 003 08.5 10.4 03.50 10.00 08.20 999 0998.2 -01.7  02.8 999.0 99.0
87 01 21 17 344 07.3 09.4 03.80 10.00 08.40 999 0997.8 -01.8  02.8 999.0 99.0
87 01 21 18 336 05.5 07.2 03.40 10.00 08.10 999 0997.4 -02.0  02.8 999.0 99.0
87 01 21 19 357 08.3 10.7 03.20 10.00 07.70 999 0996.7 -02.1  02.8 999.0 99.0
87 01 21 20 014 05.6 08.4 03.40 10.00 08.00 999 0996.5 -02.4  02.8 999.0 99.0
87 01 21 21 341 08.4 11.1 03.50 10.00 08.00 999 0995.4 -01.7  02.8 999.0 99.0
87 01 21 22 348 07.6 10.0 03.00 10.00 07.60 999 0994.8 -01.7  02.8 999.0 99.0
87 01 21 23 344 06.5 08.8 03.10 10.00 07.40 999 0994.4 -01.8  02.8 999.0 99.0
87 01 22 00 002 08.3 11.0 03.10 10.00 07.30 999 0993.4 -01.7  02.8 999.0 99.0
87 01 22 01 338 09.2 10.9 03.00 10.00 07.40 999 0992.5 -01.9  02.8 999.0 99.0
87 01 22 02 335 07.1 09.7 03.00 10.00 07.10 999 0992.1 -03.0  02.8 999.0 99.0
87 01 22 03 338 09.4 11.4 02.90 10.00 07.30 999 0991.3 -02.3  02.8 999.0 99.0
87 01 22 04 341 09.7 11.9 02.80 10.00 07.00 999 0990.4 -01.6  02.8 999.0 99.0
87 01 22 05 344 10.5 12.3 02.80 10.00 06.60 999 0989.9 -01.5  02.8 999.0 99.0
87 01 22 06 350 10.8 14.0 02.90 09.10 06.60 999 0989.7 -01.9  02.8 999.0 99.0
87 01 22 07 329 11.5 14.6 02.90 10.00 06.60 999 0989.2 -01.7  02.8 999.0 99.0
87 01 22 08 338 11.1 14.5 03.10 10.00 06.70 999 0989.3 -01.5  02.8 999.0 99.0
87 01 22 09 346 10.7 14.3 03.20 10.00 06.90 999 0989.0 -01.5  02.8 999.0 99.0
87 01 22 10 351 11.8 14.8 03.50 10.00 07.10 999 0988.9 -02.0  02.8 999.0 99.0
87 01 22 11 344 13.0 16.6 03.60 10.00 07.20 999 0988.7 -01.8  02.8 999.0 99.0
87 01 22 12 348 13.2 16.9 03.70 08.30 06.80 999 0988.7 -02.6  02.8 999.0 99.0
87 01 22 13 332 12.9 15.8 03.70 10.00 06.80 999 0988.5 -01.9  02.8 999.0 99.0
87 01 22 14 336 13.1 16.8 03.90 10.00 06.80 999 0988.4 -01.9  02.8 999.0 99.0
87 01 22 15 344 12.9 17.4 03.60 10.00 06.60 999 0988.7 -02.6  02.8 999.0 99.0
87 01 22 16 333 12.3 15.8 03.60 10.00 06.70 999 0988.7 -02.0  02.8 999.0 99.0
87 01 22 17 331 12.4 16.0 03.60 10.00 06.90 999 0988.4 -01.8  02.8 999.0 99.0
87 01 22 18 326 13.7 17.6 03.40 10.00 06.70 999 0988.4 -01.9  02.8 999.0 99.0
